start_node,cost,execution_time
210,8337.263369306791,0.0020401999354362488
211,8099.52741673657,0.002050400013104081
212,8120.391950911903,0.0019796998240053654
213,8274.162629468461,0.001989099895581603
214,8411.473180567275,0.0019706999883055687
215,8414.59472883545,0.0031262999400496483
216,8350.110471553598,0.0020671000238507986
217,8354.28926828268,0.0020091000478714705
218,8238.317374216414,0.0020184998866170645
219,8355.47143444511,0.002061799867078662
220,8204.09017206908,0.002091099973767996
221,8193.299552998711,0.002134700072929263
222,8169.241855498508,0.002124299993738532
223,8241.822738220493,0.002143499907106161
224,8252.679164860896,0.0021286997944116592
225,8173.361148105316,0.0021476000547409058
226,8160.918983630936,0.0020563998259603977
227,8376.239857661822,0.002109099877998233
228,8483.074386190461,0.0021065000910311937
229,8364.675634898116,0.002116000046953559
230,8018.307474910281,0.002112200018018484
231,8140.537291910418,0.0021106000058352947
232,8120.053795031106,0.002130000153556466
233,8227.389373927404,0.0021210000850260258
234,8005.266331083882,0.0021220999769866467
235,8134.337448305492,0.002099100034683943
236,8138.887641735044,0.002229199977591634
237,8331.21704376009,0.0020953998900949955
238,8177.515877592689,0.0020723999477922916
239,8319.447888399709,0.0021249998826533556
240,8325.12112907733,0.0021881998982280493
241,8418.917824662403,0.0021244999952614307
242,8233.201723187974,0.002155299996957183
243,8222.582228921581,0.0021470999345183372
244,8455.358053970085,0.0021075999829918146
245,8150.002605059402,0.002101699821650982
246,8468.112425261394,0.0020938999950885773
247,8140.5785958696315,0.002121599856764078
248,8273.445222073842,0.0021762000396847725
249,8107.7133615695775,0.0021175998263061047
250,8339.37511801798,0.002121400088071823
251,8335.472613621321,0.002111799782142043
252,8361.859611805481,0.0021347999572753906
253,8106.6063359318605,0.0021824000868946314
254,7984.392481561507,0.002129300031810999
255,7972.329359337077,0.0021222999785095453
256,7996.439400795443,0.0021132000256329775
257,8235.691716203832,0.0021138000302016735
258,8104.243049148042,0.002070399932563305
259,8112.37327346648,0.0020451999735087156
260,8042.290435285355,0.002126599894836545
261,8375.109597998508,0.0020934001076966524
262,8205.088467756037,0.0020789001137018204
263,8171.900928211358,0.0020498998928815126
264,8427.767146804275,0.0020351000130176544
265,8334.420333633389,0.0020118998363614082
266,8445.234065027817,0.0020209001377224922
267,8131.432670143162,0.002087799832224846
268,8400.15943567512,0.0019935001619160175
269,8059.945047832857,0.0020639998838305473
270,8131.976916410849,0.0020337000023573637
271,8331.985190334994,0.0020047000143676996
272,8113.387822551697,0.002004199894145131
273,8118.134747122389,0.002008700044825673
274,8314.947945875774,0.0019940000493079424
275,8133.463022549912,0.0019796998240053654
276,7973.040286590463,0.0020511001348495483
277,8001.510544151439,0.0021114000119268894
278,8002.893764109664,0.0021403999999165535
279,8015.347159221923,0.0021542999893426895
280,8064.012577312835,0.0021903999149799347
281,8100.466781349272,0.002139999996870756
282,8320.199064136787,0.0021585000213235617
283,8147.557745320089,0.002250799909234047
284,8176.648018372078,0.0022573000751435757
285,8198.812868138712,0.002093799877911806
286,8192.612669691152,0.0020568000618368387
287,8262.434751033674,0.002074499847367406
288,8127.59406548792,0.0021332998294383287
289,8144.482141956446,0.002103400183841586
290,8150.345406308678,0.0020814999006688595
291,8099.899290071905,0.0021250999998301268
292,8156.154029835703,0.002083699917420745
293,8175.226845308166,0.0020547001622617245
294,8169.9271325611,0.002050000010058284
295,8191.3501280258715,0.00205329991877079
296,8131.342274309042,0.002105400199070573
297,8134.2477773879955,0.002072799950838089
298,8338.083159663081,0.002141099888831377
299,8051.656098995856,0.00209950003772974
300,8055.621456172785,0.002120800083503127
301,7998.926971059676,0.0021196999587118626
302,8050.687648856517,0.002104200189933181
303,8067.552413242646,0.002096699783578515
304,8058.1410985467255,0.002135300077497959
305,8141.785413743973,0.002281599910929799
306,8112.053513939437,0.002150600077584386
307,8057.305684324577,0.0021327000577002764
308,8137.410131226038,0.002143300138413906
309,8392.356861001344,0.0021651999559253454
310,8105.57265365616,0.0021869000047445297
311,8158.3774492947305,0.0021563000045716763
312,8169.88774610532,0.0021748000290244818
313,8156.743827839662,0.002103599952533841
